     순위     출발_동     도착_동      score
    837     여의도동      신림동   1.000000
    838       창동      역삼동   1.000000
    839      논현동     이태원동   1.000000
    840      장충동      서초동   1.000000
    841      발산동      사직동   1.000000
    842      서초동     왕십리동   1.000000
    843       창동      남현동   1.000000
    844      광희동       목동   1.000000
    845      신당동      회현동   1.000000
    846      한남동      회현동   1.000000
    847      대흥동      대치동   1.000000
    848      광희동     왕십리동   1.000000
    849      화곡동      논현동   1.000000
    850      용신동      화양동   1.000000
    851      충현동      구로동   1.000000
    852      대치동      대흥동   1.000000
    853      금호동      성수동   1.000000
    854      역삼동      광희동   1.000000
    855       창동      반포동   1.000000
    856      이화동      성수동   1.000000
    857      신당동      소공동   1.000000
    858      녹번동      반포동   1.000000
    859      가락동      용답동   1.000000
    860      남영동      서초동   1.000000
    861      반포동      용답동   1.000000
    862      홍제동      서교동   1.000000
    863      역삼동      용신동   1.000000
    864      남현동      문래동   1.000000
    865      대치동      전농동   1.000000
    866      인헌동      신사동   1.000000
    867      논현동       번동   1.000000
    868      신촌동      홍제동   1.000000
    869       명동      신정동   1.000000
    870      방화동     한강로동   1.000000
    871      남영동      신촌동   1.000000
    872      잠실동      신정동   1.000000
    873      중화동      잠실동   1.000000
    874      문래동      남현동   1.000000
    875      종로동      옥수동   1.000000
    876      갈현동      양재동   1.000000
    877      상일동      잠실동   1.000000
    878      당산동      인헌동   1.000000
    879      방화동      충현동   1.000000
    880      정릉동      회현동   1.000000
    881      오류동      대림동   1.000000
    882      공덕동      당산동   1.000000
    883      청룡동      화양동   1.000000
    884      오륜동      석촌동   1.000000
    885      사당동      흑석동   1.000000
    886      구의동      방배동   1.000000
    887      도곡동      사당동   1.000000
    888      대림동      사당동   1.000000
    889      구의동      당산동   1.000000
    890     압구정동      상도동   1.000000
    891      방이동      거여동   1.000000
    892      성수동      상도동   1.000000
    893      사직동      발산동   1.000000
    894      남현동      화양동   1.000000
    895     한강로동      사직동   1.000000
    896       목동      광희동   1.000000
    897      삼성동      행당동   1.000000
    898       길동      구의동   1.000000
    899     한강로동     압구정동   1.000000
    900      대흥동     여의도동   1.000000
    901      잠실동      문래동   1.000000
    902      대조동     압구정동   1.000000
    903      행당동      반포동   1.000000
    904      신사동      인헌동   1.000000
    905      신정동      잠실동   1.000000
    906      사당동      대림동   1.000000
    907      충현동      소공동   1.000000
    908      가양동      서초동   1.000000
    909       능동      중계동   1.000000
    910      중계동      잠실동   1.000000
    911      잠실동      송천동   1.000000
    912      오금동      도곡동   1.000000
    913      종로동      명일동   1.000000
