출발_동,도착_동,지하철_승객수,버스_승객수,택시_승객수,클러스터,label,score
압구정동,북아현동,0,20270,23341.19766,30,,0.5929554794266395
압구정동,불광동,6461,0,22910.74033,33,,0.3096566470754226
압구정동,사근동,13047,12659,23289.38849,14,,0.9104016840666436
압구정동,사당동,139692,91604,26535.55062,72,1.0,1.0
압구정동,사직동,229530,0,25217.23323,74,,1.0
압구정동,삼선동,125147,820,24158.0482,70,1.0,0.9999999999946403
압구정동,삼성동,78181,398319,33423.85923,76,1.0,1.0
압구정동,삼양동,17536,0,23025.25381,17,,0.8435448241451557
압구정동,상계동,160331,155,24505.53061,72,1.0,0.9999999999999978
압구정동,상도동,130922,0,24197.64444,71,,0.99999999999837
압구정동,상봉동,84427,0,23716.89459,37,,0.9999999442990217
압구정동,상암동,41904,0,23277.2145,3,,0.9992204140398001
압구정동,상일동,10725,579,22969.03332,24,,0.5574242217885661
압구정동,서강동,44382,0,23302.83657,3,,0.9995529220388035
압구정동,서교동,347895,0,26441.10582,76,1.0,1.0
압구정동,서림동,7458,0,22921.04913,31,,0.3594210809767255
압구정동,서빙고동,8721,7451,23116.89598,21,,0.6619317843395365
압구정동,서원동,224322,0,25163.38346,74,,1.0
압구정동,서초동,677853,428490,40364.51256,79,1.0,1.0
압구정동,석관동,43620,5674,23434.15199,1,,0.9997457739059428
압구정동,석촌동,31781,21664,23704.00498,0,,0.999543955352946
압구정동,성내동,105759,12459,24243.10733,69,,0.9999999999079225
압구정동,성산동,36162,0,23217.84327,6,,0.9971759887046925
압구정동,성수동,168212,86837,26713.49837,73,1.0,1.0
압구정동,세곡동,0,2728,22910.85796,51,,0.1302675039549939
압구정동,소공동,49341,16534,23759.72321,0,,0.9999827866374789
압구정동,송중동,0,54057,24170.05911,22,1.0,0.9914868238685541
압구정동,송천동,79545,0,23666.4156,26,,0.9999998333145643
압구정동,송파동,44273,1,23301.73406,3,,0.9995419102760638
압구정동,수궁동,28086,0,23134.3389,10,,0.9829354211494176
압구정동,수색동,5474,0,22900.53493,36,,0.26437983288143135
압구정동,수서동,148883,983,24407.47283,72,1.0,0.9999999999999745
압구정동,수유동,11623,2,22964.16353,24,,0.5884377890024205
압구정동,숭인동,41612,0,23274.19528,4,,0.9991676356811445
압구정동,시흥동,4751,0,22893.05924,38,,0.23403681826032305
압구정동,신길동,58418,0,23447.96626,8,,0.9999808598869762
압구정동,신내동,27683,2280,23186.10483,8,,0.9860567717800098
압구정동,신당동,64272,24405,24107.19812,1,,0.999999782879961
압구정동,신대방동,3923,0,22884.49787,40,,0.2023680952797561
압구정동,신도림동,65598,0,23522.20616,12,,0.9999961819421879
압구정동,신림동,182,0,22845.81661,59,,0.09872328913085697
압구정동,신사동,143035,722395,26349.0,77,1.0,1.0
압구정동,신정동,46604,0,23325.81165,3,,0.9997284834020151
압구정동,신촌동,85933,22999,24296.67699,27,,0.9999999979873946
압구정동,신포동,5,0,22843.98646,65,0.0,0.09524327912727416
압구정동,아현동,47816,48,23339.52104,3,,0.9997944384560643
압구정동,안암동,34601,0,23201.70281,6,,0.9959953719147369
압구정동,암사동,32419,0,23179.14133,7,,0.9934803098369701
압구정동,압구정동,143928,1183330,7039.0,79,1.0,1.0
압구정동,약수동,143375,59676,25790.37565,71,,1.0
압구정동,양재동,257465,25384,26128.79541,75,1.0,1.0
압구정동,양평동,25453,0,23107.11415,11,,0.9695980574610137
압구정동,여의도동,142605,682,24335.17534,71,,0.9999999999998916
압구정동,역삼동,225620,297481,49346.0,78,1.0,1.0
압구정동,염리동,0,10399,23099.04265,38,,0.2882611867708897
압구정동,영등포동,36404,0,23220.3455,6,,0.9973249351348507
압구정동,영종동,2507,0,22869.85669,45,,0.15584417713870843
압구정동,오금동,53400,0,23396.08105,6,,0.9999409495575861
압구정동,오류동,30476,0,23159.05106,8,,0.9899506124782873
압구정동,오륜동,50066,3334,23443.39767,2,,0.9999189894182497
압구정동,옥수동,252664,2,25456.48365,75,1.0,1.0
압구정동,왕십리도선동,0,33989,23677.75167,23,,0.8961568905537814
압구정동,왕십리동,39699,24392,23852.79886,0,,0.9999458651598193
압구정동,용강동,28103,680,23151.19641,9,,0.9844118857230183
압구정동,용답동,92466,26402,24447.70929,46,,0.9999999997014015
압구정동,용산동,9453,5511,23076.87271,22,1.0,0.642146059311449
압구정동,용신동,31929,83779,25229.33818,7,,0.9999998598530443
압구정동,우이동,11904,0,22967.01996,23,,0.6035650909042463
압구정동,우장산동,13879,0,22987.4411,20,,0.7034478627659584
압구정동,운서동,4885,0,22894.44477,38,,0.23947319608908557
압구정동,월계동,12062,2891,23039.57555,20,,0.696505515292506
압구정동,월곡동,59409,17752,23893.70444,1,,0.9999984669193664
압구정동,위례동,0,7895,23037.61461,42,,0.22643442982330822
압구정동,을지로동,154362,0,24440.00978,72,1.0,0.9999999999999916
압구정동,응봉동,5958,9768,23145.16762,25,,0.5871085712008296
압구정동,이문동,18068,10350,23284.66042,11,,0.9587684010394751
압구정동,이태원동,36088,19311,23690.81487,0,,0.9997646838413949
압구정동,이화동,66326,56665,24919.83725,4,,0.9999999979126244
압구정동,인헌동,103038,0,23909.32895,69,,0.9999999991466282
압구정동,일원동,41789,11467,23557.33345,1,,0.9998190579807201
압구정동,자양동,23173,99885,25533.91454,22,1.0,0.9999998760324482
압구정동,잠실동,317967,150043,29812.50513,76,1.0,1.0
압구정동,잠원동,55515,354914,32124.68704,75,1.0,1.0
압구정동,장안동,0,30442,23590.73679,24,,0.8449159984878749
압구정동,장위동,34896,7925,23399.16887,1,,0.9986552682256753
압구정동,장지동,32713,1987,23230.92625,6,,0.99527459096144
압구정동,장충동,71080,24729,24185.53996,7,,0.9999999548542005
압구정동,전농동,73843,7387,23788.67557,15,,0.9999997699255551
압구정동,정릉동,22801,2011,23129.02673,12,,0.9580220399872995
압구정동,제기동,19017,60098,24514.88902,2,,0.999945140586661
압구정동,종로동,391229,14514,27245.22841,77,1.0,1.0
압구정동,종암동,0,55473,24204.79637,22,1.0,0.9929047773145826
압구정동,중계동,25139,0,23103.86745,11,,0.967449659326712
압구정동,중곡동,24153,13709,23429.98108,2,,0.9929541015441303
압구정동,중림동,0,4928,22964.82828,46,,0.16613006597492783
압구정동,중화동,44529,0,23304.35653,3,,0.9995674305294876
압구정동,증산동,21217,0,23063.31468,14,,0.9249305355089351
압구정동,진관동,102106,0,23899.69224,68,,0.9999999989479995
압구정동,창동,151563,14509,24767.00289,72,1.0,0.9999999999999976
압구정동,창신동,14288,0,22991.67008,19,,0.722239936985448
압구정동,천연동,49303,0,23353.71882,4,,0.999851858946684
압구정동,천호동,17428,0,23024.13711,17,,0.8403178902318772
압구정동,청구동,0,31613,23619.46372,24,,0.8637888339054595
압구정동,청담동,0,679292,86814.0,79,1.0,1.0
압구정동,청룡동,253589,0,25465.99892,75,1.0,1.0
압구정동,청파동,0,4,22844.03289,66,0.0,0.0951912528562883
압구정동,충현동,49743,8512,23567.08441,1,,0.9999554919764254
압구정동,풍납동,0,3350,22926.11684,49,,0.1396816499932456
압구정동,필동,104042,938,23942.72111,69,,0.999999999396866
압구정동,하계동,29759,0,23151.63741,9,,0.9882160383591923
압구정동,한강로동,134792,0,24237.65954,71,,0.9999999999993163
압구정동,한남동,33463,149138,26848.58406,69,,0.9999999999792928
압구정동,행당동,105630,303764,31388.0571,75,1.0,1.0
압구정동,혜화동,0,18598,23300.18022,31,,0.5397601124310609
압구정동,홍제동,183223,0,24738.42727,73,1.0,1.0
압구정동,화곡동,93833,0,23814.15092,68,,0.999999993259362
압구정동,화양동,61249,44179,24561.0359,0,,0.9999999670514959
압구정동,황학동,0,10004,23089.35252,39,,0.2778670661757013
압구정동,회현동,197085,1946,24929.49703,74,,1.0
압구정동,효창동,31806,0,23172.80302,8,,0.9925255046503957
압구정동,휘경동,52615,6245,23541.16641,1,,0.9999686618467647
압구정동,흑석동,26959,0,23122.68592,10,,0.9781295029416587
약수동,가락동,31869,519,23186.18652,7,,0.9931061184269862
약수동,가산동,20508,0,23055.98375,14,,0.9131025471627711
약수동,가양동,9243,0,22939.5057,28,,0.4558383825542832
약수동,갈현동,67653,0,23543.45448,13,,0.9999975930679736
약수동,개봉동,6937,0,22915.66208,32,,0.33295435566434234
약수동,개포동,13063,0,22979.00381,21,,0.6638640511853227
약수동,거여동,4375,0,22889.17147,39,,0.21924432817016798
약수동,공덕동,87856,0,23752.34983,49,,0.9999999742066754
약수동,공릉동,81240,149,23687.59685,29,,0.9999998882545227
약수동,공항동,2992,0,22874.8715,44,,0.17071224524864245
약수동,광장동,10063,0,22947.98435,26,,0.5017497755864925
약수동,광희동,20931,89611,25258.69127,15,,0.9999992228016877
약수동,구로동,35807,0,23214.17263,6,,0.9969424041131131
약수동,구의동,45544,0,23314.85144,3,,0.9996555522446355
약수동,금호동,74736,161623,27581.62094,71,,0.9999999999999996
약수동,길동,3740,0,22882.60568,41,,0.19581700999688212
약수동,길음동,15890,3890,23103.66381,16,,0.8605331673512342
약수동,남가좌동,3733,0,22882.5333,41,,0.19556963697727295
약수동,남영동,21435,0,23065.56876,14,,0.9282591284646022
약수동,남현동,37708,0,23233.82863,5,,0.9980025375055461
약수동,내곡동,6655,0,22912.74625,33,,0.31904415691140076
약수동,노량진동,12886,17,22977.5907,21,,0.6554371747684408
약수동,녹번동,42222,0,23280.50257,3,,0.9992740950753234
약수동,논현동,107791,66002,25577.63276,69,,0.9999999999999436
약수동,능동,26666,0,23119.65635,10,,0.9766770662691221
약수동,다산동,0,16473,23248.04979,32,,0.47098601172643145
약수동,당산동,23653,0,23088.50248,12,,0.9551368363484897
약수동,대림동,11540,0,22963.25626,24,,0.5838543994761812
약수동,대방동,12898,1,22977.32227,21,,0.6555770505159142
약수동,대조동,35049,0,23206.33505,6,,0.9963771947567606
약수동,대치동,80114,2217,23726.68632,26,,0.9999998899579688
약수동,대학동,354,0,22847.59506,57,0.0,0.10221301045357453
약수동,대흥동,52821,0,23390.0943,5,,0.9999327523944082
약수동,도곡동,46834,0,23328.18981,3,,0.9997421450698722
약수동,도림동,0,3,22844.00836,66,0.0,0.09518008436931341
약수동,도봉동,15745,1651,23047.23747,17,,0.8171001920354499
약수동,독산동,3865,0,22883.89816,41,,0.20027425701079116
약수동,돈암동,0,1919,22891.0116,53,,0.11883548884274363
약수동,동선동,0,3475,22929.18333,49,,0.14164097124806718
약수동,동화동,35247,49485,24422.34654,0,,0.999994319095066
약수동,둔촌동,9405,0,22941.18075,27,,0.4648740596142561
약수동,등촌동,8499,0,22931.81288,29,,0.41480138465388555
약수동,마장동,8914,0,22936.1039,28,,0.43758345103979396
약수동,마천동,3171,0,22876.72232,43,,0.17647733624816128
약수동,망우동,8884,78,22937.7072,28,,0.4384152543392193
약수동,면목동,21522,523,23079.29855,13,,0.9338632005130838
약수동,명동,126207,0,24148.8922,70,1.0,0.9999999999953013
약수동,명일동,9204,0,22939.10245,28,,0.4536672345630326
약수동,목동,29666,1,23150.70034,9,,0.9879719293799764
약수동,묵동,6329,0,22909.37547,34,,0.3033572132013821
약수동,문래동,9934,1,22946.67505,26,,0.49454162108664695
약수동,문정동,10146,292,22956.00589,26,,0.5158696728056423
약수동,미아동,13063,1512,23016.09614,20,,0.7061240495803642
약수동,반포동,147959,2,24373.85299,72,1.0,0.9999999999999645
약수동,발산동,5373,0,22899.4906,36,,0.2599932413044401
약수동,방배동,16699,0,23016.59939,17,,0.817114585668512
약수동,방이동,5617,0,22902.01352,36,,0.27067105463447255
약수동,방학동,5262,1041,22923.88066,35,,0.28172282502177914
약수동,방화동,21255,0,23063.7076,14,,0.9255207887896097
약수동,번동,28467,3393,23221.51532,7,,0.989839897972339
약수동,보광동,0,1,22843.95929,67,,0.09515775099778036
약수동,보라매동,843,0,22852.65123,53,,0.1127370608689959
약수동,보문동,51791,1506,23416.38942,3,,0.999930290123811
약수동,북성동,444,0,22848.52564,56,0.0,0.10408226642060983
약수동,불광동,3082,0,22875.80208,43,,0.17359198775278184
약수동,사근동,9154,0,22938.58546,28,,0.45088629873179104
약수동,사당동,33091,0,23186.08969,7,,0.9943882516404409
약수동,사직동,111912,0,24001.0845,69,,0.9999999998836273
약수동,삼선동,32308,6285,23332.177,2,,0.9970307877353288
약수동,삼성동,23267,27130,23750.06348,1,,0.9984833100231263
약수동,삼양동,20574,339,23064.98252,14,,0.9176545887020492
약수동,상계동,62926,166,23498.65047,10,,0.9999931917695745
약수동,상도동,19115,0,23041.58039,15,,0.8848682785766058
약수동,상봉동,16135,40,23011.74901,18,,0.7982635792203708
약수동,상암동,55047,0,23413.11073,6,,0.999959202351763
약수동,상일동,3488,0,22880.00005,42,,0.18706036295984332
약수동,서강동,66295,0,23529.41301,12,,0.9999967350273588
약수동,서교동,158722,0,24485.09139,72,1.0,0.9999999999999969
약수동,서림동,2391,0,22868.65727,46,,0.1524484861535736
약수동,서빙고동,1503,7,22859.64723,50,,0.12853307382102214
약수동,서원동,24567,0,23097.95307,12,,0.9631534100525725
약수동,서초동,200996,0,24922.19686,74,,1.0
약수동,석관동,53132,765,23412.07693,5,,0.9999432098413642
약수동,석촌동,4945,1318,22927.39829,36,,0.27464448090087556
약수동,성내동,33172,0,23186.92721,7,,0.9944888281875363
약수동,성산동,43874,0,23297.58395,3,,0.9994989351306871
약수동,성수동,68467,0,23551.87109,14,,0.9999979951016857
약수동,소공동,37980,0,23236.64106,5,,0.9981206494019095
약수동,송중동,0,7703,23032.90448,42,,0.22210298125656924
약수동,송천동,18498,1876,23081.22268,15,,0.8951167601436569
약수동,송파동,5211,0,22897.81555,37,,0.2530566322884846
약수동,수궁동,3243,0,22877.46679,43,,0.17883901838997746
약수동,수색동,569,0,22849.81812,55,,0.10672854407046423
약수동,수서동,32530,0,23180.28905,7,,0.9936397637288115
약수동,수유동,15919,1912,23055.43944,17,,0.8277459011271388
약수동,숭인동,72348,16599,23999.20599,11,,0.9999999025364918
약수동,시흥동,2950,0,22874.43722,44,,0.16938140414096542
약수동,신길동,14096,1,22989.70937,19,,0.7135362867644546
약수동,신내동,32014,8,23175.14996,7,,0.9928714535794629
약수동,신당동,113338,64082,25587.88636,69,,0.9999999999999791
약수동,신대방동,2092,0,22865.56566,47,,0.14397540609082476
약수동,신도림동,18240,0,23032.53305,16,,0.8632920526753998
약수동,신림동,18,0,22844.12088,63,0.0,0.09549509275577059
약수동,신사동,63685,20762,24011.75871,1,,0.9999996027138003
약수동,신월동,0,7,22844.10648,65,0.0,0.09522476535334512
약수동,신정동,9101,2,22938.08651,28,,0.4480059932109401
약수동,신촌동,22906,0,23080.77864,13,,0.9473758363185705
약수동,신포동,12,0,22844.05884,64,0.0,0.09537879716984378
약수동,쌍문동,0,472,22855.51385,58,0.0,0.10054833657713727
약수동,아현동,16500,0,23014.54176,17,,0.8103429145814858
약수동,안암동,62716,0,23492.4068,10,,0.9999927077838395
약수동,암사동,5194,0,22897.63978,37,,0.25233585447347956
약수동,압구정동,145050,96047,26699.94688,72,1.0,1.0
약수동,약수동,123437,113673,26908.87278,71,,1.0
약수동,양재동,116954,0,24053.21786,70,1.0,0.9999999999624842
약수동,양평동,5861,1,22904.56097,35,,0.2816467467126406
약수동,여의도동,52387,0,23385.60682,5,,0.9999258702762346
약수동,역삼동,38467,42024,24272.60778,0,,0.9999927451424876
약수동,영등포동,19148,2,23041.97066,15,,0.8856472194116477
약수동,영종동,813,0,22852.34103,53,,0.1120650690937244
약수동,오금동,7943,0,22926.06394,30,,0.38485648862803956
약수동,오류동,7113,0,22917.48189,32,,0.34178777754821377
약수동,오륜동,5830,0,22904.2159,35,,0.28021454371378796
약수동,옥수동,66998,332238,31687.13237,75,1.0,1.0
약수동,왕십리도선동,0,20179,23338.96525,30,,0.5901042008396176
약수동,왕십리동,11582,1275,22994.96879,22,1.0,0.6255995148272696
약수동,용강동,8394,0,22930.7272,29,,0.4090905710476581
약수동,용답동,48471,0,23345.11609,4,,0.9998214380126391
약수동,용산동,29160,0,23145.44386,9,,0.9865425542287349
약수동,용신동,51373,16010,23767.87898,0,,0.9999883253965797
약수동,우이동,19480,283,23052.29697,15,,0.8964149678967701
약수동,우장산동,7669,0,22923.23083,31,,0.3703993925799502
